GAME_ID,HOME_TEAM,AWAY_TEAM,HOME_WIN,HOME_W_PCT,HOME_FGM_RANK,HOME_FG3M_RANK,HOME_PLUS_MINUS_RANK,HOME_REB_RANK,HOME_AST_RANK,HOME_TOV_RANK,HOME_STL_RANK,HOME_BLK_RANK,HOME_PF_RANK,HOME_PTS_RANK,HOME_DivisionRank,HOME_HOME_WINS,HOME_ROAD_WINS,HOME_CurrentHomeStreak,HOME_CurrentRoadStreak,HOME_CurrentStreak,HOME_HighValueInjured,AWAY_W_PCT,AWAY_FGM_RANK,AWAY_FG3M_RANK,AWAY_PLUS_MINUS_RANK,AWAY_REB_RANK,AWAY_AST_RANK,AWAY_TOV_RANK,AWAY_STL_RANK,AWAY_BLK_RANK,AWAY_PF_RANK,AWAY_PTS_RANK,AWAY_DivisionRank,AWAY_HOME_WINS,AWAY_ROAD_WINS,AWAY_CurrentHomeStreak,AWAY_CurrentRoadStreak,AWAY_CurrentStreak,AWAY_HighValueInjured
22400917,MIL,ORL,False,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400914,ATL,IND,True,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400919,GSW,DET,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400915,TOR,WAS,False,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400912,CHA,BKN,True,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400906,DAL,MEM,False,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400909,DEN,PHX,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400907,MIA,MIN,False,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400904,CHA,CLE,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400910,SAC,SAS,True,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400911,LAC,NYK,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400908,OKC,POR,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400905,TOR,UTA,True,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400901,BKN,GSW,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400899,ATL,IND,True,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400902,NOP,HOU,False,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400900,BOS,PHI,True,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400944,ORL,CHI,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400903,LAL,NYK,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400892,CHA,MIN,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400898,LAC,DET,True,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400897,MIL,DAL,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400896,DEN,SAC,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400893,CLE,MIA,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400894,WAS,UTA,True,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0
22400895,MEM,OKC,False,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400891,BOS,POR,True,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400889,PHX,LAC,True,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400883,ORL,TOR,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400882,IND,HOU,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400885,NYK,GSW,False,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400884,ATL,MIL,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400887,MIN,PHI,True,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400886,CHI,CLE,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400890,LAL,NOP,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400888,SAS,BKN,True,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400875,CHA,GSW,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400878,MEM,ATL,False,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400879,OKC,HOU,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400881,UTA,DET,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400880,DAL,SAC,False,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400876,PHI,POR,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400877,MIA,WAS,True,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400872,UTA,NOP,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400866,BOS,DEN,True,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400869,MIA,NYK,False,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400874,LAL,LAC,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400873,PHX,MIN,False,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400868,IND,CHI,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400870,ORL,TOR,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400867,CLE,POR,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400871,SAS,OKC,False,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400861,DET,BKN,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400863,MEM,SAS,False,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400862,HOU,SAC,False,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400865,DAL,MIL,False,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400864,PHI,GSW,True,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400860,CHA,WAS,False,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400859,LAL,LAC,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400851,ATL,OKC,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400855,CHI,TOR,True,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400858,UTA,MIN,True,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400853,BKN,POR,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400856,MEM,NYK,False,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400857,PHX,NOP,True,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400852,BOS,CLE,False,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400854,MIA,IND,True,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400850,DET,DEN,False,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400845,ORL,GSW,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400846,MIL,DEN,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400848,PHX,NOP,False,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400847,DAL,CHA,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400849,LAL,MIN,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400837,IND,TOR,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0
22400840,BKN,OKC,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400839,WAS,POR,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400841,MIA,ATL,True,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400842,CHI,LAC,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400844,HOU,SAS,True,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400843,UTA,SAC,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400836,DET,BOS,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400838,NYK,PHI,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
22400835,LAL,DAL,True,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400829,TOR,BOS,False,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400832,MEM,PHX,True,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400831,HOU,MIL,True,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400834,GSW,CHA,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400833,NOP,SAS,True,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400830,ORL,CLE,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400827,UTA,POR,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400823,PHI,CHI,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400825,ATL,MIA,True,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400826,OKC,MIN,False,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400822,IND,DEN,False,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0
22400828,SAC,CHA,True,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400824,WAS,BKN,True,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400821,DET,LAC,True,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400819,CLE,MEM,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400813,IND,LAC,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400812,GSW,DAL,True,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0
22400818,NOP,SAS,True,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1
22400814,ATL,DET,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400820,MIN,OKC,False,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400811,BOS,NYK,True,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400816,TOR,PHX,True,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400815,ORL,WAS,True,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0
22400817,MIL,MIA,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400810,POR,CHA,True,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400806,CHI,PHX,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400808,DEN,LAL,False,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400807,PHI,BKN,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0
22400809,UTA,HOU,True,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1
22400800,TOR,MIA,False,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400801,HOU,MIN,True,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0
22400797,CLE,NYK,True,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0
22400798,ORL,MEM,False,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400802,SAS,DET,False,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400799,WAS,MIL,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400803,DAL,NOP,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0
22400805,SAC,GSW,False,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400804,UTA,OKC,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400789,PHI,BOS,False,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0,0.744,16,1,3,8,16,2,29,5,2,8,1,28,33,4,-1,2,1
22400790,ATL,ORL,False,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0,0.5,29,30,17,27,30,16,6,1,26,28,1,22,19,2,-1,-1,0
22400788,IND,MEM,True,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0,0.585,2,11,5,2,8,28,7,3,29,2,2,26,22,1,-1,1,0
22400794,DEN,CHA,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400791,BKN,CLE,False,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400796,POR,LAL,False,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0
22400793,MIL,LAC,True,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400792,NYK,CHI,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0
22400795,SAS,PHX,True,0.415,14,9,21,19,6,10,12,4,3,16,4,20,13,1,-1,1,1,0.439,18,7,23,25,10,15,28,16,10,18,5,24,12,1,-8,-1,1
22400524,LAL,CHA,False,0.61,20,15,14,26,18,12,22,22,5,19,1,31,19,2,-1,-1,0,0.232,28,18,27,9,26,25,26,21,16,30,4,12,7,-3,-9,-7,1
22400786,DAL,MIA,True,0.476,13,26,19,23,22,13,21,7,8,15,3,22,17,1,-3,-1,0,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400784,HOU,GSW,False,0.634,11,22,7,1,28,11,10,13,20,13,1,29,23,-1,-2,-3,1,0.585,21,4,10,7,4,14,4,17,23,17,3,24,24,-3,6,-1,0
22400785,NOP,SAC,True,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22401004,UTA,LAC,False,0.207,25,10,28,5,20,30,30,24,18,21,5,10,7,-1,-21,-2,0,0.61,17,25,6,17,23,22,3,20,14,20,2,30,20,5,3,8,0
22400787,MIN,OKC,True,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1
22400778,OKC,MIA,True,0.829,3,6,1,11,12,1,1,2,25,4,1,35,32,1,3,4,1,0.451,24,12,15,21,14,8,15,30,1,24,3,19,17,-1,1,-1,0
22400777,NOP,SAC,False,0.256,22,27,29,20,19,19,8,10,13,25,5,14,7,-3,-6,-7,0,0.488,9,23,16,16,13,6,25,25,17,10,4,20,20,1,3,1,0
22400771,WAS,IND,False,0.22,27,17,30,18,25,27,23,11,24,27,5,8,10,-2,1,1,0,0.61,5,16,12,28,3,3,9,6,15,7,2,29,20,-1,2,1,0
22400780,DEN,POR,True,0.61,1,28,9,4,1,17,17,15,6,3,2,26,24,1,2,3,0,0.439,23,19,22,12,27,29,11,8,21,22,4,22,14,1,-2,1,0
22400774,TOR,CLE,False,0.366,15,29,24,10,7,24,16,28,30,23,3,18,12,1,-2,-2,0,0.78,4,2,2,6,9,3,14,27,11,1,1,34,30,-1,1,-1,0
22400773,NYK,ATL,True,0.622,7,24,8,24,11,5,13,29,4,9,2,27,24,-2,1,1,0,0.488,6,14,18,14,2,26,2,12,22,5,2,21,19,2,2,3,0
22400776,MIN,MIL,False,0.598,19,5,4,15,17,18,18,14,12,13,3,25,24,5,1,3,0,0.585,12,8,11,22,21,7,27,19,9,11,3,27,20,4,4,8,0
22400775,CHI,DET,False,0.476,8,3,20,3,5,20,24,18,6,6,5,18,21,4,1,3,0,0.537,10,20,13,13,15,21,19,9,27,12,4,22,22,-1,-1,-2,0
22400772,BKN,PHI,True,0.317,30,13,26,29,24,23,20,26,28,29,4,12,14,-2,-1,-3,0,0.293,26,21,25,30,29,9,5,23,19,26,5,12,12,-8,1,-2,0
