PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PPG,APG,PER,FULL_NAME
1628398,2024-25,00,1610612749,MIL,29.0,65,62,1936.0,370,848,0.436,96,313,0.307,128,202,0.634,54,316,370,152,36,19,146,119,964,14.8,2.3,14.1,Kyle Kuzma
1631222,2024-25,00,1610612758,SAC,23.0,66,0,1349.0,160,337,0.475,60,142,0.423,78,115,0.678,90,169,259,158,62,23,86,132,458,6.9,2.4,16.1,Jake LaRavia
203897,2024-25,00,1610612758,SAC,30.0,74,74,2603.0,625,1223,0.511,239,536,0.446,235,285,0.825,22,293,315,310,58,12,208,121,1724,23.3,4.2,22.6,Zach LaVine
1627746,2024-25,00,1610612758,SAC,28.0,4,0,12.0,2,4,0.5,1,1,1.0,0,0,0.0,1,2,3,1,0,0,0,1,5,1.2,0.2,19.3,Skal Labissiere
1629111,2024-25,00,1610612745,HOU,29.0,42,3,500.0,81,152,0.533,11,26,0.423,27,40,0.675,56,81,137,37,13,10,21,49,200,4.8,0.9,19.1,Jock Landale
1641796,2024-25,00,1610612748,MIA,24.0,55,8,782.0,89,203,0.438,32,95,0.337,41,61,0.672,28,64,92,65,32,7,24,91,251,4.6,1.2,12.5,Pelle Larsson
1630639,2024-25,00,1610612761,TOR,24.0,26,2,486.0,80,190,0.421,33,101,0.327,43,63,0.683,20,66,86,31,13,6,15,44,236,9.1,1.2,16.6,A.J. Lawson
1627747,2024-25,00,1610612737,ATL,30.0,64,3,1596.0,280,599,0.467,106,284,0.373,110,155,0.71,41,162,203,215,57,33,76,99,776,12.1,3.4,19.6,Caris LeVert
1627814,2024-25,00,1610612756,PHX,32.0,25,0,144.0,27,74,0.365,9,37,0.243,20,21,0.952,3,17,20,11,6,0,10,6,83,3.3,0.4,15.9,Damion Lee
203458,2024-25,00,1610612747,LAL,31.0,46,7,380.0,32,63,0.508,2,9,0.222,8,17,0.471,38,57,95,38,9,21,20,56,74,1.6,0.8,12.5,Alex Len
202695,2024-25,00,1610612746,LAC,33.0,37,37,1180.0,310,623,0.498,78,190,0.411,98,121,0.81,35,184,219,116,59,17,72,56,796,21.5,3.1,25.1,Kawhi Leonard
1642502,2024-25,00,1610612760,OKC,25.0,6,0,21.0,0,2,0.0,0,1,0.0,2,4,0.5,1,2,3,1,0,0,1,4,2,0.3,0.2,-2.1,Malevy Leons
1641721,2024-25,00,1610612751,BKN,22.0,28,1,328.0,45,108,0.417,19,50,0.38,7,10,0.7,18,37,55,19,9,7,14,29,116,4.1,0.7,12.4,Maxwell Lewis
1630604,2024-25,00,1610612741,CHI,24.0,12,0,53.0,8,15,0.533,3,10,0.3,2,2,1.0,3,6,9,3,1,1,2,11,21,1.8,0.2,14.5,E.J. Liddell
203081,2024-25,00,1610612749,MIL,34.0,58,58,2093.0,444,992,0.448,197,524,0.376,362,393,0.921,29,243,272,410,70,10,162,97,1447,24.9,7.1,26.7,Damian Lillard
1641726,2024-25,00,1610612742,DAL,21.0,36,29,833.0,134,191,0.702,0,0,0.0,46,73,0.63,104,166,270,85,20,56,41,100,314,8.7,2.4,23.7,Dereck Lively II
1641753,2024-25,00,1610612749,MIL,21.0,21,1,106.0,9,27,0.333,0,8,0.0,12,16,0.75,10,25,35,5,5,0,6,8,30,1.4,0.2,12.2,Chris Livingston
1626172,2024-25,00,1610612744,GSW,29.0,76,6,1142.0,143,278,0.514,2,5,0.4,56,99,0.566,185,277,462,118,46,37,39,154,344,4.5,1.6,20.5,Kevon Looney
201572,2024-25,00,1610612749,MIL,37.0,80,80,2546.0,394,774,0.509,139,373,0.373,114,138,0.826,113,288,401,143,50,148,84,171,1041,13.0,1.8,17.9,Brook Lopez
201567,2024-25,00,1610612748,MIA,36.0,23,9,251.0,41,115,0.357,24,67,0.358,16,23,0.696,22,72,94,22,15,4,14,21,122,5.3,1.0,19.9,Kevin Love
200768,2024-25,00,1610612755,PHI,39.0,35,12,659.0,41,117,0.35,29,88,0.33,27,33,0.818,11,56,67,96,33,11,21,62,138,3.9,2.7,11.8,Kyle Lowry
1626168,2024-25,00,1610612758,SAC,29.0,69,5,1350.0,157,374,0.42,81,238,0.34,56,80,0.7,80,236,316,82,41,23,39,86,451,6.5,1.2,15.0,Trey Lyles
1630572,2024-25,00,1610612759,SAS,25.0,61,0,681.0,141,281,0.502,60,161,0.373,43,58,0.741,62,125,187,48,22,17,26,60,385,6.3,0.8,24.7,Sandro Mamukelashvili
1629611,2024-25,00,1610612737,ATL,28.0,67,13,1414.0,205,413,0.496,60,163,0.368,47,68,0.691,68,131,199,121,47,15,47,128,517,7.7,1.8,15.2,Terance Mann
1630544,2024-25,00,1610612766,CHA,24.0,13,0,319.0,70,161,0.435,24,60,0.4,19,21,0.905,12,26,38,39,7,4,25,24,183,14.1,3.0,17.3,Tre Mann
1628374,2024-25,00,1610612762,UTA,27.0,47,47,1476.0,296,700,0.423,138,399,0.346,162,185,0.876,72,206,278,70,33,17,66,79,892,19.0,1.5,20.1,Lauri Markkanen
1630230,2024-25,00,1610612742,DAL,27.0,69,31,1919.0,362,712,0.508,60,218,0.275,130,160,0.813,76,252,328,208,70,11,112,109,914,13.2,3.0,18.8,Naji Marshall
1628997,2024-25,00,1610612742,DAL,29.0,45,24,1218.0,129,304,0.424,37,103,0.359,61,98,0.622,53,124,177,95,46,23,56,87,356,7.9,2.1,11.8,Caleb Martin
1628998,2024-25,00,1610612756,PHX,29.0,53,8,1173.0,136,325,0.418,43,151,0.285,43,61,0.705,53,171,224,105,56,32,51,95,358,6.8,2.0,13.9,Cody Martin
1641798,2024-25,00,1610612764,WAS,21.0,16,0,239.0,31,74,0.419,7,23,0.304,9,10,0.9,11,33,44,17,9,0,12,14,78,4.9,1.1,11.9,Jaylen Martin
1630231,2024-25,00,1610612762,UTA,24.0,43,16,912.0,111,201,0.552,15,58,0.259,37,47,0.787,30,95,125,48,17,22,24,101,274,6.4,1.1,12.4,KJ Martin
1631213,2024-25,00,1610612751,BKN,26.0,60,11,1315.0,189,465,0.406,99,282,0.351,46,58,0.793,58,161,219,122,34,9,74,77,523,8.7,2.0,13.8,Tyrese Martin
1629726,2024-25,00,1610612737,ATL,28.0,47,2,830.0,102,257,0.397,85,218,0.39,64,78,0.821,13,74,87,60,26,15,31,81,353,7.5,1.3,15.0,Garrison Mathews
1631097,2024-25,00,1610612754,IND,22.0,72,49,2149.0,391,853,0.458,98,288,0.34,276,332,0.831,87,296,383,136,47,24,135,162,1156,16.1,1.9,17.8,Bennedict Mathurin
1631255,2024-25,00,1610612740,NOP,24.0,42,7,791.0,135,235,0.574,21,66,0.318,34,44,0.773,64,145,209,46,22,41,43,106,325,7.7,1.1,19.0,Karlo Matković
1630178,2024-25,00,1610612755,PHI,24.0,52,52,1960.0,477,1091,0.437,161,478,0.337,254,289,0.879,15,159,174,317,91,21,124,116,1369,26.3,6.1,24.2,Tyrese Maxey
1630540,2024-25,00,1610612752,NYK,24.0,64,10,1593.0,222,547,0.406,115,312,0.369,52,64,0.813,47,114,161,187,67,17,41,108,611,9.5,2.9,15.5,Miles McBride
1642272,2024-25,00,1610612755,PHI,21.0,23,8,592.0,126,274,0.46,51,133,0.383,49,56,0.875,13,43,56,60,15,0,37,37,352,15.3,2.6,19.0,Jared McCain
1630644,2024-25,00,1610612753,ORL,26.0,2,0,10.0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,3,0,0,0,2,0,0.0,1.5,0.6,Mac McClung
203468,2024-25,00,1610612740,NOP,33.0,56,56,1832.0,444,1000,0.444,171,459,0.373,124,173,0.717,42,170,212,227,46,24,106,124,1183,21.1,4.1,20.5,CJ McCollum
204456,2024-25,00,1610612754,IND,33.0,79,1,1415.0,324,624,0.519,15,49,0.306,57,77,0.74,44,149,193,351,83,21,109,79,720,9.1,4.4,23.5,T.J. McConnell
1641755,2024-25,00,1610612752,NYK,24.0,4,0,29.0,2,7,0.286,0,1,0.0,2,2,1.0,0,8,8,2,1,1,0,6,6,1.5,0.5,8.5,Kevin McCullar Jr.
1630183,2024-25,00,1610612750,MIN,24.0,82,82,2614.0,398,834,0.477,100,303,0.33,104,128,0.813,129,341,470,163,110,74,95,225,1000,12.2,2.0,16.2,Jaden McDaniels
1629667,2024-25,00,1610612764,WAS,27.0,4,0,7.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,0.0,0.2,12.7,Jalen McDaniels
203926,2024-25,00,1610612758,SAC,33.0,42,3,342.0,50,117,0.427,44,101,0.436,3,5,0.6,3,19,22,7,4,2,6,30,147,3.5,0.2,12.1,Doug McDermott
1631121,2024-25,00,1610612757,POR,22.0,13,0,32.0,4,14,0.286,0,4,0.0,5,6,0.833,2,1,3,2,1,0,4,3,13,1.0,0.2,3.6,Bryce McGowens
1629162,2024-25,00,1610612759,SAS,29.0,46,0,314.0,31,72,0.431,19,46,0.413,17,22,0.773,6,24,30,51,16,1,16,18,98,2.1,1.1,15.4,Jordan McLaughlin
1629098,2024-25,00,1610612745,HOU,28.0,9,0,43.0,5,17,0.294,4,13,0.308,0,0,0.0,2,3,5,1,0,2,2,3,14,1.6,0.1,5.6,Jack McVeigh
1629001,2024-25,00,1610612744,GSW,26.0,6,2,121.0,22,54,0.407,13,35,0.371,5,8,0.625,6,14,20,17,7,2,10,18,62,10.3,2.8,17.5,De'Anthony Melton
1630241,2024-25,00,1610612739,CLE,28.0,71,4,1401.0,172,424,0.406,137,368,0.372,28,29,0.966,38,119,157,108,53,14,35,124,509,7.2,1.5,14.0,Sam Merrill
203995,2024-25,00,1610612756,PHX,31.0,41,16,785.0,95,273,0.348,45,125,0.36,34,41,0.829,20,69,89,128,15,0,77,45,269,6.6,3.1,9.0,Vasilije Micić
203114,2024-25,00,1610612764,WAS,33.0,37,21,843.0,160,337,0.475,48,133,0.361,72,84,0.857,13,124,137,150,35,8,56,75,440,11.9,4.1,21.2,Khris Middleton
1641706,2024-25,00,1610612766,CHA,22.0,27,27,924.0,198,491,0.403,104,293,0.355,68,79,0.861,25,106,131,98,29,20,76,74,568,21.0,3.6,18.2,Brandon Miller
1641801,2024-25,00,1610612741,CHI,24.0,6,0,25.0,4,8,0.5,0,1,0.0,2,2,1.0,4,4,8,2,1,0,0,3,10,1.7,0.3,22.7,Emanuel Miller
1641757,2024-25,00,1610612746,LAC,25.0,37,0,420.0,58,134,0.433,8,38,0.211,28,35,0.8,23,35,58,34,17,5,26,26,152,4.1,0.9,13.0,Jordan Miller
1631159,2024-25,00,1610612750,MIN,21.0,13,0,32.0,6,15,0.4,0,5,0.0,8,8,1.0,3,8,11,0,2,1,2,2,20,1.5,0.0,24.3,Leonard Miller
201988,2024-25,00,1610612746,LAC,36.0,29,0,321.0,36,96,0.375,26,75,0.347,13,14,0.929,4,18,22,26,13,3,17,24,111,3.8,0.9,10.9,Patty Mills
1629003,2024-25,00,1610612747,LAL,28.0,57,2,836.0,115,254,0.453,38,106,0.358,47,59,0.797,31,73,104,102,25,4,40,67,315,5.5,1.8,14.8,Shake Milton
1631303,2024-25,00,1610612757,POR,26.0,19,0,101.0,8,21,0.381,2,10,0.2,0,2,0.0,5,5,10,7,6,1,5,12,18,0.9,0.4,6.3,Justin Minaya
1642434,2024-25,00,1610612759,SAS,24.0,1,0,7.0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,0.0,-1.4,Riley Minix
1631169,2024-25,00,1610612750,MIN,22.0,46,0,276.0,44,90,0.489,14,43,0.326,17,19,0.895,12,35,47,18,15,12,11,34,119,2.6,0.4,18.7,Josh Minott
1642274,2024-25,00,1610612740,NOP,20.0,73,67,1956.0,269,492,0.547,0,1,0.0,127,204,0.623,255,346,601,99,37,98,82,145,665,9.1,1.4,18.5,Yves Missi
1642349,2024-25,00,1610612760,OKC,22.0,36,1,597.0,91,184,0.495,23,60,0.383,29,35,0.829,18,50,68,64,25,4,29,68,234,6.5,1.8,15.1,Ajay Mitchell
1630558,2024-25,00,1610612748,MIA,26.0,74,37,2027.0,223,476,0.468,84,211,0.398,58,84,0.69,35,132,167,363,72,16,128,185,588,7.9,4.9,12.9,Davion Mitchell
1628378,2024-25,00,1610612739,CLE,28.0,71,71,2232.0,585,1320,0.443,233,633,0.368,298,362,0.823,57,265,322,354,95,17,149,140,1701,24.0,5.0,26.9,Donovan Mitchell
1630596,2024-25,00,1610612739,CLE,23.0,71,71,2167.0,505,906,0.557,85,230,0.37,221,305,0.725,164,495,659,226,61,113,145,141,1316,18.5,3.2,27.6,Evan Mobley
1642367,2024-25,00,1610612761,TOR,23.0,63,18,1286.0,156,356,0.438,17,70,0.243,60,82,0.732,109,202,311,146,55,34,70,136,389,6.2,2.3,15.0,Jonathan Mogbo
1628370,2024-25,00,1610612758,SAC,27.0,65,45,2054.0,412,939,0.439,139,428,0.325,154,178,0.865,30,215,245,362,61,38,159,158,1117,17.2,5.6,19.0,Malik Monk
1630541,2024-25,00,1610612744,GSW,22.0,74,34,1649.0,246,568,0.433,126,337,0.374,106,133,0.797,52,137,189,96,59,31,54,116,724,9.8,1.3,16.0,Moses Moody
1631386,2024-25,00,1610612757,POR,26.0,2,0,20.0,2,10,0.2,1,4,0.25,1,2,0.5,4,4,8,1,2,0,2,0,6,3.0,0.5,9.4,Tazé Moore
1631111,2024-25,00,1610612766,CHA,23.0,36,1,499.0,59,126,0.468,14,41,0.341,18,22,0.818,30,65,95,42,20,5,27,31,150,4.2,1.2,13.6,Wendell Moore Jr.
1629630,2024-25,00,1610612763,MEM,25.0,50,50,1519.0,404,889,0.454,88,285,0.309,263,319,0.824,34,171,205,364,61,12,185,113,1159,23.2,7.3,26.2,Ja Morant
202693,2024-25,00,1610612747,LAL,35.0,15,2,164.0,21,70,0.3,9,36,0.25,5,6,0.833,3,20,23,21,2,3,5,16,56,3.7,1.4,8.4,Markieff Morris
1628420,2024-25,00,1610612756,PHX,29.0,45,0,571.0,83,195,0.426,31,86,0.36,36,42,0.857,12,55,67,73,20,3,21,23,233,5.2,1.6,16.4,Monté Morris
1630530,2024-25,00,1610612740,NOP,24.0,53,51,1854.0,381,839,0.454,158,438,0.361,204,230,0.887,47,221,268,188,56,39,103,112,1124,21.2,3.5,21.9,Trey Murphy III
1627749,2024-25,00,1610612740,NOP,28.0,31,31,1012.0,194,494,0.393,52,174,0.299,102,124,0.823,17,183,200,228,63,12,106,61,542,17.5,7.4,20.1,Dejounte Murray
1627750,2024-25,00,1610612743,DEN,28.0,67,67,2418.0,531,1121,0.474,156,397,0.393,218,246,0.886,45,216,261,403,91,33,138,128,1436,21.4,6.0,23.0,Jamal Murray
1631099,2024-25,00,1610612758,SAC,24.0,76,76,2610.0,364,820,0.444,154,449,0.343,60,72,0.833,146,361,507,109,61,69,60,186,942,12.4,1.4,14.7,Keegan Murray
1631200,2024-25,00,1610612757,POR,24.0,69,6,1040.0,117,279,0.419,27,120,0.225,26,57,0.456,76,106,182,68,35,17,43,66,287,4.2,1.0,11.2,Kris Murray
1629004,2024-25,00,1610612762,UTA,27.0,38,13,760.0,118,302,0.391,70,203,0.345,28,35,0.8,22,68,90,76,19,7,52,43,334,8.8,2.0,13.1,Svi Mykhailiuk
1631250,2024-25,00,1610612749,MIL,25.0,13,1,138.0,14,32,0.438,9,24,0.375,1,2,0.5,5,16,21,10,2,2,4,17,38,2.9,0.8,10.5,Pete Nance
1626204,2024-25,00,1610612737,ATL,32.0,24,3,463.0,80,155,0.516,34,76,0.447,9,13,0.692,23,80,103,38,20,13,16,37,203,8.5,1.6,20.6,Larry Nance Jr.
1629614,2024-25,00,1610612754,IND,25.0,65,65,1881.0,247,539,0.458,51,175,0.291,108,136,0.794,34,182,216,326,79,11,112,149,653,10.0,5.0,15.1,Andrew Nembhard
1630174,2024-25,00,1610612754,IND,25.0,45,37,1122.0,192,379,0.507,84,195,0.431,73,80,0.912,37,141,178,54,35,17,37,114,541,12.0,1.2,18.5,Aaron Nesmith
1641803,2024-25,00,1610612750,MIN,23.0,8,0,16.0,1,8,0.125,0,3,0.0,1,1,1.0,2,2,4,2,1,0,2,4,3,0.4,0.2,-5.4,Tristen Newton
1627777,2024-25,00,1610612737,ATL,31.0,79,3,1697.0,286,620,0.461,166,409,0.406,46,58,0.793,47,225,272,111,28,14,82,201,784,9.9,1.4,14.8,Georges Niang
1630227,2024-25,00,1610612750,MIN,23.0,3,0,13.0,0,1,0.0,0,1,0.0,1,2,0.5,0,4,4,3,0,0,4,1,1,0.3,1.0,-6.3,Daishen Nix
1630192,2024-25,00,1610612743,DEN,24.0,57,4,608.0,70,141,0.496,17,52,0.327,27,44,0.614,33,57,90,23,25,38,14,62,184,3.2,0.4,14.8,Zeke Nnaji
1641936,2024-25,00,1610612738,BOS,25.0,3,0,35.0,2,9,0.222,2,7,0.286,1,2,0.5,2,7,9,0,2,1,0,0,7,2.3,0.0,10.2,Miles Norris
1629669,2024-25,00,1610612740,NOP,25.0,8,0,168.0,26,73,0.356,8,27,0.296,7,11,0.636,6,14,20,18,1,4,8,9,67,8.4,2.2,10.4,Jaylen Nowell
203994,2024-25,00,1610612766,CHA,30.0,51,32,1063.0,168,352,0.477,32,105,0.305,85,128,0.664,85,313,398,115,40,34,97,130,453,8.9,2.3,18.8,Jusuf Nurkić
1626220,2024-25,00,1610612756,PHX,31.0,75,22,1837.0,241,570,0.423,179,441,0.406,19,26,0.731,53,296,349,163,67,34,65,151,680,9.1,2.2,15.7,Royce O'Neale
1626143,2024-25,00,1610612754,IND,29.0,1,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,1.0,16.5,Jahlil Okafor
1629643,2024-25,00,1610612739,CLE,26.0,9,3,197.0,20,40,0.5,11,28,0.393,2,3,0.667,21,26,47,15,5,4,3,5,53,5.9,1.7,17.7,Chuma Okeke
1629006,2024-25,00,1610612766,CHA,26.0,40,7,625.0,94,212,0.443,32,92,0.348,63,85,0.741,45,68,113,33,48,18,31,47,283,7.1,0.8,19.7,Josh Okogie
1630168,2024-25,00,1610612737,ATL,24.0,74,40,2064.0,388,684,0.567,48,148,0.324,164,216,0.759,220,440,660,168,69,68,90,193,988,13.4,2.3,24.2,Onyeka Okongwu
1630171,2024-25,00,1610612739,CLE,24.0,55,22,1053.0,124,267,0.464,56,151,0.371,33,46,0.717,49,81,130,68,32,16,23,104,337,6.1,1.2,13.3,Isaac Okoro
1642439,2024-25,00,1610612747,LAL,24.0,2,0,10.0,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,1,0,0,1,0,3,1.5,0.5,-3.8,Quincy Olivari
203482,2024-25,00,1610612740,NOP,34.0,44,22,891.0,134,268,0.5,33,79,0.418,83,108,0.769,62,144,206,128,33,19,76,123,384,8.7,2.9,18.7,Kelly Olynyk
1626162,2024-25,00,1610612755,PHI,29.0,60,57,2078.0,348,741,0.47,71,242,0.293,139,185,0.751,97,271,368,108,92,30,80,180,906,15.1,1.8,16.4,Kelly Oubre Jr.
101108,2024-25,00,1610612759,SAS,39.0,82,82,2292.0,249,583,0.427,140,371,0.377,85,92,0.924,33,263,296,605,103,22,129,151,723,8.8,7.4,18.5,Chris Paul
1626166,2024-25,00,1610612752,NYK,30.0,72,5,1090.0,179,446,0.401,93,256,0.363,49,54,0.907,14,90,104,203,39,16,52,111,500,6.9,2.8,17.3,Cameron Payne
203901,2024-25,00,1610612740,NOP,31.0,24,9,511.0,40,122,0.328,1,6,0.167,4,7,0.571,15,64,79,166,24,11,59,36,85,3.5,6.9,11.0,Elfrid Payton
1627780,2024-25,00,1610612744,GSW,32.0,62,11,927.0,171,298,0.574,31,95,0.326,27,38,0.711,53,132,185,83,52,17,39,108,400,6.5,1.3,20.2,Gary Payton II
1641809,2024-25,00,1610612738,BOS,25.0,25,1,186.0,17,41,0.415,13,33,0.394,7,9,0.778,9,31,40,13,5,2,8,18,54,2.2,0.5,12.6,Drew Peterson
1641763,2024-25,00,1610612741,CHI,21.0,79,5,1123.0,128,287,0.446,50,153,0.327,60,76,0.789,67,102,169,39,38,20,27,108,366,4.6,0.5,13.2,Julian Phillips
1629618,2024-25,00,1610612743,DEN,25.0,49,4,666.0,77,180,0.428,40,101,0.396,6,8,0.75,15,56,71,107,19,5,24,38,200,4.1,2.2,13.9,Jalen Pickett
1630590,2024-25,00,1610612763,MEM,24.0,79,21,1683.0,285,594,0.48,87,219,0.397,122,171,0.713,65,194,259,347,103,30,138,203,779,9.9,4.4,20.7,Scotty Pippen Jr.
1631342,2024-25,00,1610612737,ATL,26.0,6,0,72.0,16,25,0.64,9,17,0.529,2,2,1.0,4,7,11,2,0,0,4,10,43,7.2,0.3,21.2,Daeqwon Plowden
203486,2024-25,00,1610612756,PHX,35.0,74,21,1300.0,125,202,0.619,0,4,0.0,83,128,0.648,116,339,455,134,33,47,59,154,333,4.5,1.8,17.4,Mason Plumlee
1641764,2024-25,00,1610612744,GSW,22.0,64,33,1716.0,280,629,0.445,115,309,0.372,72,95,0.758,65,260,325,220,69,13,75,95,747,11.7,3.4,18.5,Brandin Podziemski
1627751,2024-25,00,1610612761,TOR,29.0,57,56,1686.0,363,579,0.627,1,3,0.333,97,144,0.674,189,358,547,158,66,71,111,176,824,14.5,2.8,24.8,Jakob Poeltl
1629673,2024-25,00,1610612764,WAS,25.0,68,68,2001.0,457,1057,0.432,235,622,0.378,242,274,0.883,31,172,203,303,86,27,204,201,1391,20.5,4.5,22.0,Jordan Poole
1641854,2024-25,00,1610612739,CLE,25.0,51,1,513.0,72,140,0.514,21,48,0.438,23,32,0.719,19,48,67,71,17,15,38,25,188,3.7,1.4,16.5,Craig Porter Jr.
1629645,2024-25,00,1610612749,MIL,24.0,75,4,1482.0,293,652,0.449,55,177,0.311,130,169,0.769,42,236,278,256,81,13,136,119,771,10.3,3.4,19.4,Kevin Porter Jr.
1629008,2024-25,00,1610612743,DEN,26.0,77,77,2593.0,528,1048,0.504,193,489,0.395,149,194,0.768,138,402,540,165,50,38,104,157,1398,18.2,2.1,20.8,Michael Porter Jr.
1626171,2024-25,00,1610612749,MIL,30.0,49,7,1244.0,277,595,0.466,65,178,0.365,61,73,0.836,90,321,411,104,35,26,57,94,680,13.9,2.1,22.0,Bobby Portis
204001,2024-25,00,1610612738,BOS,29.0,42,42,1210.0,277,574,0.483,103,250,0.412,161,199,0.809,68,216,284,87,31,63,53,116,818,19.5,2.1,26.8,Kristaps Porziņģis
1642366,2024-25,00,1610612744,GSW,25.0,42,14,686.0,123,274,0.449,73,179,0.408,21,27,0.778,35,113,148,56,16,18,33,83,340,8.1,1.3,18.4,Quinten Post
1630695,2024-25,00,1610612762,UTA,27.0,38,10,705.0,57,135,0.422,31,98,0.316,17,20,0.85,43,121,164,31,14,14,31,50,162,4.3,0.8,10.6,Micah Potter
203939,2024-25,00,1610612742,DAL,33.0,55,3,551.0,42,61,0.689,2,5,0.4,28,43,0.651,47,71,118,55,18,21,18,75,114,2.1,1.0,15.1,Dwight Powell
1626181,2024-25,00,1610612746,LAC,31.0,60,60,1958.0,457,945,0.484,179,428,0.418,213,265,0.804,21,169,190,125,73,9,108,114,1306,21.8,2.1,21.7,Norman Powell
1627752,2024-25,00,1610612749,MIL,31.0,80,73,2166.0,235,514,0.457,147,335,0.439,39,48,0.813,34,253,287,155,76,15,82,165,656,8.2,1.9,12.2,Taurean Prince
1630202,2024-25,00,1610612738,BOS,27.0,80,3,2271.0,409,866,0.472,255,626,0.407,71,84,0.845,102,205,307,279,70,14,83,118,1144,14.3,3.5,21.1,Payton Pritchard
1641765,2024-25,00,1610612742,DAL,22.0,52,4,584.0,70,174,0.402,12,51,0.235,49,76,0.645,44,82,126,40,26,6,14,28,201,3.9,0.8,15.5,Olivier-Maxence Prosper
1642389,2024-25,00,1610612763,MEM,24.0,3,0,3.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,-13.1,Zyon Pullin
1630243,2024-25,00,1610612753,ORL,28.0,31,2,430.0,56,147,0.381,22,77,0.286,18,21,0.857,26,28,54,38,31,10,22,38,152,4.9,1.2,14.3,Trevelin Queen
1629674,2024-25,00,1610612738,BOS,25.0,62,6,863.0,132,203,0.65,0,3,0.0,46,61,0.754,89,147,236,45,18,42,40,106,310,5.0,0.7,18.8,Neemias Queta
1630193,2024-25,00,1610612761,TOR,25.0,33,33,918.0,184,438,0.42,85,225,0.378,111,128,0.867,16,101,117,191,23,4,58,61,564,17.1,5.8,23.0,Immanuel Quickley
1631311,2024-25,00,1610612740,NOP,24.0,13,0,183.0,31,78,0.397,13,44,0.295,11,13,0.846,4,15,19,24,3,2,14,18,86,6.6,1.8,12.9,Lester Quinones
203944,2024-25,00,1610612750,MIN,30.0,69,69,2226.0,455,939,0.485,108,314,0.344,270,335,0.806,144,343,487,323,47,16,196,175,1288,18.7,4.7,21.8,Julius Randle
1641871,2024-25,00,1610612757,POR,28.0,46,0,469.0,70,166,0.422,34,106,0.321,20,22,0.909,44,48,92,26,12,14,16,41,194,4.2,0.6,16.8,Duop Reath
1630559,2024-25,00,1610612747,LAL,26.0,73,73,2550.0,477,1037,0.46,200,531,0.377,321,366,0.877,61,268,329,421,81,22,177,151,1475,20.2,5.8,22.6,Austin Reaves
1629629,2024-25,00,1610612747,LAL,25.0,33,8,589.0,38,94,0.404,13,47,0.277,16,26,0.615,17,49,66,22,33,10,12,43,105,3.2,0.7,8.9,Cam Reddish
1630194,2024-25,00,1610612765,DET,25.0,45,0,438.0,72,142,0.507,8,28,0.286,32,42,0.762,40,83,123,44,39,25,26,75,184,4.1,1.0,22.5,Paul Reed
1642024,2024-25,00,1610612755,PHI,25.0,15,0,216.0,26,54,0.481,15,41,0.366,9,12,0.75,9,38,47,4,10,10,6,21,76,5.1,0.3,16.5,Alex Reese
1641810,2024-25,00,1610612740,NOP,22.0,44,6,660.0,113,248,0.456,51,129,0.395,28,35,0.8,18,45,63,39,21,4,30,40,305,6.9,0.9,15.0,Antonio Reeves
1629675,2024-25,00,1610612750,MIN,25.0,80,17,2200.0,426,923,0.462,175,462,0.379,111,143,0.776,92,388,480,181,58,72,108,189,1138,14.2,2.3,19.6,Naz Reid
1631197,2024-25,00,1610612761,TOR,25.0,14,2,226.0,42,87,0.483,12,39,0.308,22,25,0.88,14,28,42,16,10,2,9,20,118,8.4,1.1,21.0,Jared Rhoden
1630208,2024-25,00,1610612756,PHX,27.0,57,43,1256.0,205,347,0.591,0,2,0.0,119,160,0.744,148,318,466,49,14,55,81,141,529,9.3,0.9,20.0,Nick Richards
1626196,2024-25,00,1610612748,MIA,31.0,8,0,149.0,11,38,0.289,6,22,0.273,4,4,1.0,6,6,12,12,8,1,8,17,32,4.0,1.5,5.8,Josh Richardson
1642258,2024-25,00,1610612737,ATL,20.0,75,73,1843.0,357,779,0.458,122,344,0.355,106,149,0.711,86,182,268,92,52,37,92,149,942,12.6,1.2,16.6,Zaccharie Risacher
1641857,2024-25,00,1610612749,MIL,25.0,13,0,57.0,2,8,0.25,0,2,0.0,5,10,0.5,7,5,12,2,2,2,6,9,9,0.7,0.2,3.4,Liam Robbins
1629130,2024-25,00,1610612748,MIA,31.0,74,37,1786.0,290,663,0.437,190,483,0.393,47,53,0.887,18,149,167,176,40,6,86,135,817,11.0,2.4,14.9,Duncan Robinson
1629011,2024-25,00,1610612752,NYK,27.0,17,3,290.0,37,56,0.661,0,0,0.0,13,19,0.684,52,49,101,13,16,18,10,26,87,5.1,0.8,23.2,Mitchell Robinson
